37388414,Hospedaje cercano Estadio GNP/Autódromo/AICM,141537783,1.4683985979337935e+18,Arturo,nan,Iztacalco,19.39428,-99.08857,Private room,856.0,1.0,41,2026-05-30,0.51,2,212,34,nan
1253270143661223519,Hola bonita habitación Estadio,652625460,1.4639010125095862e+18,Rulis,nan,Iztacalco,19.396174433458256,-99.0818866342306,Private room,530.0,1.0,39,2026-06-12,1.87,5,351,20,nan
1245832219106370661,mini estancia, 5 cuadras del GNP, Autodromo, aerop,166804229,1.4686162261964247e+18,Nohemi,nan,Iztacalco,19.3954004,-99.0804147,Entire home/apt,1364.0,1.0,29,2026-05-08,1.37,5,357,19,nan
912296673930711231,Habitación cerca del Foro Sol,488131426,1.470196871047298e+18,Leticia,nan,Iztacalco,19.393452776945963,-99.08578388392924,Private room,1283.0,2.0,35,2026-04-27,1.02,3,356,20,nan
833396401816659002,Habitación completa,496618546,1.4638392901947415e+18,Hostal Doña Aurora,nan,Iztapalapa,19.378399406245286,-99.0818316489458,Private room,628.0,1.0,20,2026-02-23,0.62,11,363,6,nan
957507241512206916,Habitación cerca de foro sol,161642589,1.468573257736134e+18,Diego,nan,Iztacalco,19.39673,-99.09413,Private room,2055.0,1.0,22,2026-05-10,0.64,1,362,14,nan
33816608,Rincón acogedor cerca de estadio GNP,173504271,1.4630592135772703e+18,Damaris,nan,Iztacalco,19.39862,-99.09517,Private room,1027.0,1.0,163,2026-05-28,1.89,4,156,39,nan
831033798598149774,Habitación completa,496618546,1.4638392901947415e+18,Hostal Doña Aurora,nan,Iztapalapa,19.378399406245286,-99.0818316489458,Private room,628.0,1.0,18,2026-05-11,0.45,11,365,4,nan
1695014073404575149,Roma Norte 3br 2 baths terrace),482538796,1.47017295030156e+18,Casanevo,nan,Cuauhtémoc,19.414422,-99.1638714,Entire home/apt,4924.0,1.0,1,2026-06-07,1.0,10,344,1,nan
1167750803276840125,Departamento G-7 Coyoacan metro Copilco UNAM,382321734,1.469782902128794e+18,Daniel Antonio,nan,Coyoacán,19.33575,-99.17346,Entire home/apt,815.0,1.0,19,2026-05-30,0.99,7,73,11,nan
1541417868667995009,espacio Narvarte,229289453,1.4692219462829394e+18,Rafael,nan,Benito Juárez,19.394323426463004,-99.16056923568247,Entire home/apt,730.0,1.0,14,2026-05-26,1.91,3,240,14,nan
